,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_stage,block_num,stimulus_duration,cue,stim_number,task,task_condition,cue_condition,current_trial,correct_response,CTI,choices,correct_trial,ITIParams,attention_check_question,current_key_answer,exp_id,attention_check_percent
97,,html-keyboard-response,97,98002,0.0-3.0-63.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
98,,html-keyboard-response,98,98154,0.0-3.0-64.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Parity,1.0,parity,stay,stay,12.0,.,150.0,,,,,,,
99,,html-keyboard-response,99,99662,0.0-3.0-65.0,561.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/1.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,Parity,1.0,parity,stay,stay,12.0,.,150.0,"[',', '.']",1.0,,,,,
100,,html-keyboard-response,100,100490,0.0-3.0-66.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,821.2459310385414,,test,0.0,821.2459310385414,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
101,,call-function,101,100491,0.0-3.0-67.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
102,,html-keyboard-response,102,100993,0.0-3.0-68.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
103,,html-keyboard-response,103,101149,0.0-3.0-69.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,High-Low,8.0,magnitude,switch,switch,13.0,",",150.0,,,,,,,
104,,html-keyboard-response,104,102656,0.0-3.0-70.0,520.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/8.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,0.0,1000.0,High-Low,8.0,magnitude,switch,switch,13.0,",",150.0,"[',', '.']",1.0,,,,,
105,,html-keyboard-response,105,103045,0.0-3.0-71.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,387.83308830514085,,test,0.0,387.83308830514085,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
106,,call-function,106,103045,0.0-3.0-72.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
107,,html-keyboard-response,107,103549,0.0-3.0-73.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
108,,html-keyboard-response,108,103705,0.0-3.0-74.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,High-Low,2.0,magnitude,stay,stay,14.0,.,150.0,,,,,,,
109,,html-keyboard-response,109,105213,0.0-3.0-75.0,504.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/2.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,High-Low,2.0,magnitude,stay,stay,14.0,.,150.0,"[',', '.']",1.0,,,,,
110,,html-keyboard-response,110,105370,0.0-3.0-76.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,151.98810114496692,,test,0.0,151.98810114496692,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
111,,call-function,111,105371,0.0-3.0-77.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
112,,html-keyboard-response,112,105875,0.0-3.0-78.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
113,,html-keyboard-response,113,106032,0.0-3.0-79.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Parity,2.0,parity,switch,switch,15.0,",",150.0,,,,,,,
114,,html-keyboard-response,114,107540,0.0-3.0-80.0,678.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/2.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,Parity,2.0,parity,switch,switch,15.0,",",150.0,"[',', '.']",0.0,,,,,
115,,html-keyboard-response,115,107618,0.0-3.0-81.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,72.62753474200383,,test,0.0,72.62753474200383,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
116,,call-function,116,107619,0.0-3.0-82.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
117,,html-keyboard-response,117,108121,0.0-3.0-83.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
118,,html-keyboard-response,118,108278,0.0-3.0-84.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,High-Low,6.0,magnitude,switch,switch,16.0,",",150.0,,,,,,,
119,,html-keyboard-response,119,109785,0.0-3.0-85.0,608.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/6.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,0.0,1000.0,High-Low,6.0,magnitude,switch,switch,16.0,",",150.0,"[',', '.']",1.0,,,,,
120,,html-keyboard-response,120,110487,0.0-3.0-86.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,695.5413804902397,,test,0.0,695.5413804902397,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
121,,call-function,121,110487,0.0-3.0-87.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
122,,html-keyboard-response,122,110991,0.0-3.0-88.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
123,,html-keyboard-response,123,111148,0.0-3.0-89.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Magnitude,7.0,magnitude,stay,switch,17.0,",",150.0,,,,,,,
124,,html-keyboard-response,124,112655,0.0-3.0-90.0,517.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/7.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,0.0,1000.0,Magnitude,7.0,magnitude,stay,switch,17.0,",",150.0,"[',', '.']",1.0,,,,,
125,,html-keyboard-response,125,112943,0.0-3.0-91.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,286.06299445109954,,test,0.0,286.06299445109954,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
126,,call-function,126,112944,0.0-3.0-92.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
127,,html-keyboard-response,127,113447,0.0-3.0-93.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
128,,html-keyboard-response,128,113604,0.0-3.0-94.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Parity,8.0,parity,switch,switch,18.0,",",150.0,,,,,,,
129,,html-keyboard-response,129,115108,0.0-3.0-95.0,721.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/8.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,0.0,1000.0,Parity,8.0,parity,switch,switch,18.0,",",150.0,"[',', '.']",1.0,,,,,
130,,html-keyboard-response,130,115265,0.0-3.0-96.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,150.25789156752307,,test,0.0,150.25789156752307,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
131,,call-function,131,115266,0.0-3.0-97.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
132,,html-keyboard-response,132,115768,0.0-3.0-98.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
133,,html-keyboard-response,133,115925,0.0-3.0-99.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Magnitude,9.0,magnitude,switch,switch,19.0,",",150.0,,,,,,,
134,,html-keyboard-response,134,117429,0.0-3.0-100.0,535.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/9.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,0.0,1000.0,Magnitude,9.0,magnitude,switch,switch,19.0,",",150.0,"[',', '.']",1.0,,,,,
135,,html-keyboard-response,135,117535,0.0-3.0-101.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,99.81213826620653,,test,0.0,99.81213826620653,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
136,,call-function,136,117535,0.0-3.0-102.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
137,,html-keyboard-response,137,118037,0.0-3.0-103.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
138,,html-keyboard-response,138,118194,0.0-3.0-104.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Even-Odd,1.0,parity,switch,switch,20.0,.,150.0,,,,,,,
139,,html-keyboard-response,139,119701,0.0-3.0-105.0,472.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/1.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,Even-Odd,1.0,parity,switch,switch,20.0,.,150.0,"[',', '.']",1.0,,,,,
140,,html-keyboard-response,140,119853,0.0-3.0-106.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,149.75214442062298,,test,0.0,149.75214442062298,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
141,,call-function,141,119853,0.0-3.0-107.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
142,,html-keyboard-response,142,120356,0.0-3.0-108.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
143,,html-keyboard-response,143,120512,0.0-3.0-109.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,High-Low,9.0,magnitude,switch,switch,21.0,",",150.0,,,,,,,
144,,html-keyboard-response,144,122020,0.0-3.0-110.0,515.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/9.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,0.0,1000.0,High-Low,9.0,magnitude,switch,switch,21.0,",",150.0,"[',', '.']",1.0,,,,,
145,,html-keyboard-response,145,122173,0.0-3.0-111.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,147.0611439506169,,test,0.0,147.0611439506169,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
146,,call-function,146,122173,0.0-3.0-112.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
147,,html-keyboard-response,147,122676,0.0-3.0-113.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
148,,html-keyboard-response,148,122833,0.0-3.0-114.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Even-Odd,7.0,parity,switch,switch,22.0,.,150.0,,,,,,,
149,,html-keyboard-response,149,124340,0.0-3.0-115.0,422.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/7.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,Even-Odd,7.0,parity,switch,switch,22.0,.,150.0,"[',', '.']",1.0,,,,,
150,,html-keyboard-response,150,124428,0.0-3.0-116.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,82.42071659802903,,test,0.0,82.42071659802903,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
151,,call-function,151,124429,0.0-3.0-117.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
152,,html-keyboard-response,152,124932,0.0-3.0-118.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
153,,html-keyboard-response,153,125088,0.0-3.0-119.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Parity,8.0,parity,stay,switch,23.0,",",150.0,,,,,,,
154,,html-keyboard-response,154,126596,0.0-3.0-120.0,677.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/8.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,Parity,8.0,parity,stay,switch,23.0,",",150.0,"[',', '.']",0.0,,,,,
155,,html-keyboard-response,155,126911,0.0-3.0-121.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,309.9141505925622,,test,0.0,309.9141505925622,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
156,,call-function,156,126912,0.0-3.0-122.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
157,,html-keyboard-response,157,127415,0.0-3.0-123.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
158,,html-keyboard-response,158,127572,0.0-3.0-124.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Magnitude,3.0,magnitude,switch,switch,24.0,.,150.0,,,,,,,
159,,html-keyboard-response,159,129079,0.0-3.0-125.0,730.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/3.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,Magnitude,3.0,magnitude,switch,switch,24.0,.,150.0,"[',', '.']",1.0,,,,,
160,,html-keyboard-response,160,129463,0.0-3.0-126.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,379.1275398012171,,test,0.0,379.1275398012171,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
